'y-axis saved as y
'x,LKL063_Sr85Na15Pd3O4_testingdecomp.xy,Ycalc,Diff,SrPd3O4
57.37512,711,659.926971,51.0730294,659.926971
57.38825,588,612.392101,-24.3921012,612.392101
57.40138,557,570.824856,-13.824856,570.824856
57.41451,563,534.279343,28.7206565,534.279343
57.42764,527,501.986031,25.013969,501.986031
57.44077,487,473.315125,13.6848745,473.315125
57.4539,484,447.74805,36.2519495,447.74805
57.46703,459,424.855207,34.1447926,424.855207
57.48016,393,404.278586,-11.2785857,404.278586
57.49329,400,385.718108,14.2818918,385.718108
57.50642,424,368.920856,55.0791437,368.920856
57.51955,343,353.672523,-10.6725232,353.672523
57.53269,348,339.780588,8.21941163,339.780588
57.54582,353,327.109737,25.8902629,327.109737
57.55895,335,315.514735,19.4852654,315.514735
57.57208,319,304.879653,14.1203472,304.879653
57.58521,338,295.103978,42.8960218,295.103978
57.59834,334,286.10022,47.8997804,286.10022
57.61147,326,277.791937,48.2080626,277.791937
57.6246,288,270.112112,17.8878883,270.112112
57.63773,312,263.001785,48.9982153,263.001785
57.65086,292,256.408926,35.5910737,256.408926
57.66399,321,250.287482,70.7125183,250.287482
57.67712,305,244.596569,60.4034306,244.596569
57.69025,276,239.299801,36.7001989,239.299801
57.70338,300,234.364706,65.6352938,234.364706
57.71651,279,229.762239,49.2377613,229.762239
57.72964,273,225.466357,47.5336429,225.466357
57.74277,254,221.453663,32.5463366,221.453663
57.7559,263,217.703091,45.2969089,217.703091
57.76903,235,214.195637,20.8043627,214.195637
57.78216,237,210.914129,26.0858707,210.914129
57.79529,253,207.843023,45.1569773,207.843023
57.80842,222,204.968225,17.0317755,204.968225
57.82155,226,202.27694,23.7230603,202.27694
57.83468,261,199.757536,61.2424639,199.757536
57.84781,226,197.399426,28.6005739,197.399426
57.86094,223,195.192962,27.8070376,195.192962
57.87407,211,193.129347,17.8706534,193.129347
57.8872,217,191.200548,25.7994524,191.200548
57.90033,227,189.399231,37.6007693,189.399231
57.91346,210,187.718693,22.2813068,187.718693
57.92659,213,186.152808,26.8471917,186.152808
57.93972,216,184.695975,31.3040247,184.695975
57.95285,211,183.343074,27.6569257,183.343074
57.96598,198,182.089427,15.9105729,182.089427
57.97911,201,180.930761,20.0692389,180.930761
57.99224,183,179.863178,3.13682204,179.863178
58.00538,224,178.89723,45.1027696,178.89723
58.01851,204,178.001774,25.9982264,178.001774
58.03164,196,177.187458,18.8125419,177.187458
58.04477,231,176.451851,54.5481487,176.451851
58.0579,212,175.792558,36.2074419,175.792558
58.07103,201,175.207428,25.7925719,175.207428
58.08416,203,174.694541,28.3054592,174.694541
58.09729,216,174.252193,41.7478068,174.252193
58.11042,168,173.878889,-5.87888917,173.878889
58.12355,176,173.573329,2.42667066,173.573329
58.13668,217,173.334403,43.665597,173.334403
58.14981,208,173.161181,34.8388193,173.161181
58.16294,184,173.052908,10.9470917,173.052908
58.17607,173,173.009002,-0.00900186754,173.009002
58.1892,212,173.029044,38.9709564,173.029044
58.20233,203,173.112778,29.8872216,173.112778
58.21546,180,173.260112,6.73988798,173.260112
58.22859,176,173.471109,2.52889052,173.471109
58.24172,191,173.745994,17.2540056,173.745994
58.25485,194,174.08515,19.9148503,174.08515
58.26798,189,174.489118,14.5108819,174.489118
58.28111,194,174.958605,19.041395,174.958605
58.29424,198,175.494481,22.5055195,175.494481
58.30737,206,176.097784,29.9022161,176.097784
58.3205,193,176.769728,16.2302723,176.769728
58.33363,180,177.511704,2.48829629,177.511704
58.34676,177,178.32529,-1.32528957,178.32529
58.35989,196,179.212256,16.7877437,179.212256
58.37302,204,180.174577,23.8254229,180.174577
58.38615,185,181.214438,3.78556226,181.214438
58.39928,228,182.334247,45.6657527,182.334247
58.41241,216,183.536651,32.4633486,183.536651
58.42554,194,184.824546,9.17545404,184.824546
58.43867,210,186.201094,23.7989063,186.201094
58.4518,167,187.669741,-20.6697412,187.669741
58.46494,203,189.235465,13.7645353,189.235465
58.47807,198,190.899967,7.100033,190.899967
58.4912,203,192.668826,10.3311738,192.668826
58.50433,182,194.546846,-12.5468463,194.546846
58.51746,201,196.539239,4.46076128,196.539239
58.53059,216,198.651655,17.3483446,198.651655
58.54372,188,200.890226,-12.8902261,200.890226
58.55685,194,203.2616,-9.26159959,203.2616
58.56998,215,205.77299,9.22701038,205.77299
58.58311,182,208.432226,-26.4322262,208.432226
58.59624,195,211.247813,-16.2478127,211.247813
58.60937,219,214.22899,4.77101036,214.22899
58.6225,230,217.385806,12.6141937,217.385806
58.63563,205,220.729201,-15.7292006,220.729201
58.64876,203,224.271089,-21.2710886,224.271089
58.66189,243,228.024466,14.9755339,228.024466
58.67502,235,232.003521,2.99647873,232.003521
58.68815,244,236.223764,7.77623634,236.223764
58.70128,244,240.702168,3.29783161,240.702168
58.71441,240,245.45734,-5.45734032,245.45734
58.72754,258,250.5097,7.49029998,250.5097
58.74067,236,255.881695,-19.8816954,255.881695
58.7538,251,261.598043,-10.5980427,261.598043
58.76693,237,267.686002,-30.6860023,267.686002
58.78006,248,274.175694,-26.175694,274.175694
58.79319,226,281.10046,-55.1004596,281.10046
58.80632,278,288.49728,-10.4972803,288.49728
58.81945,288,296.407258,-8.40725825,296.407258
58.83258,285,304.876175,-19.8761748,304.876175
58.84571,292,313.955138,-21.9551384,313.955138
58.85884,298,323.701339,-25.7013395,323.701339
58.87197,287,334.178933,-47.1789334,334.178933
58.8851,287,345.460075,-58.4600754,345.460075
58.89823,334,357.626139,-23.6261388,357.626139
58.91136,335,370.769155,-35.7691546,370.769155
58.92449,321,384.993517,-63.9935174,384.993517
58.93763,326,400.430187,-74.4301873,400.430187
58.95076,356,417.191506,-61.1915056,417.191506
58.96389,389,435.444055,-46.444055,435.444055
58.97702,394,455.366462,-61.3664623,455.366462
58.99015,411,477.164869,-66.1648689,477.164869
59.00328,418,501.078113,-83.0781131,501.078113
59.01641,482,527.384067,-45.3840666,527.384067
59.02954,485,556.407423,-71.4074226,556.407423
59.04267,483,588.529317,-105.529317,588.529317
59.0558,520,624.199276,-104.199276,624.199276
59.06893,607,663.950131,-56.9501307,663.950131
59.08206,676,708.416733,-32.4167334,708.416733
59.09519,715,758.359566,-43.3595665,758.359566
59.10832,712,814.694666,-102.694666,814.694666
59.12145,760,878.531723,-118.531723,878.531723
59.13458,842,951.222764,-109.222764,951.222764
59.14771,930,1034.42453,-104.42453,1034.42453
59.16084,979,1130.17842,-151.178422,1130.17842
59.17397,1100,1241.01275,-141.012752,1241.01275
59.1871,1199,1370.07258,-171.072584,1370.07258
59.20023,1375,1521.28211,-146.282108,1521.28211
59.21336,1520,1699.54183,-179.54183,1699.54183
59.22649,1769,1910.95457,-141.954569,1910.95457
59.23962,2091,2163.05396,-72.0539617,2163.05396
59.25275,2337,2464.96378,-127.963775,2464.96378
59.26588,2745,2827.32224,-82.3222399,2827.32224
59.27901,3156,3261.62453,-105.624533,3261.62453
59.29214,3593,3778.32619,-185.326189,3778.32619
59.30527,4245,4382.62949,-137.629486,4382.62949
59.3184,4775,5066.64359,-291.643594,5066.64359
59.33153,5564,5797.6089,-233.608896,5797.6089
59.34466,6160,6506.12086,-346.120856,6506.12086
59.35779,6757,7086.44122,-329.441225,7086.44122
59.37092,7032,7424.95065,-392.950647,7424.95065
59.38405,7120,7454.57657,-334.576568,7454.57657
59.39718,7270,7196.73421,73.2657895,7196.73421
59.41032,7010,6749.707,260.293004,6749.707
59.42345,6473,6237.34821,235.651791,6237.34821
59.43658,6095,5759.81632,335.183677,5759.81632
59.44971,5506,5378.10141,127.898595,5378.10141
59.46284,5343,5118.48097,224.519033,5118.48097
59.47597,4981,4981.97131,-0.971310816,4981.97131
59.4891,4878,4949.34338,-71.3433805,4949.34338
59.50223,4643,4980.90377,-337.903767,4980.90377
59.51536,4517,5016.57547,-499.575466,5016.57547
59.52849,4393,4985.89139,-592.891392,4985.89139
59.54162,4384,4832.81775,-448.817746,4832.81775
59.55475,4123,4542.62445,-419.624449,4542.62445
59.56788,3777,4146.76888,-369.768884,4146.76888
59.58101,3534,3700.68552,-166.685517,3700.68552
59.59414,3228,3255.82517,-27.8251722,3255.82517
59.60727,2912,2845.32256,66.6774435,2845.32256
59.6204,2390,2483.99051,-93.9905062,2483.99051
59.63353,2205,2174.34149,30.6585065,2174.34149
59.64666,1815,1912.53286,-97.532863,1912.53286
59.65979,1622,1692.29161,-70.2916096,1692.29161
59.67292,1344,1507.00207,-163.002066,1507.00207
59.68605,1254,1350.62784,-96.6278418,1350.62784
59.69918,1097,1218.01459,-121.014588,1218.01459
59.71231,1043,1104.90498,-61.9049775,1104.90498
59.72544,903,1007.83996,-104.839963,1007.83996
59.73857,851,924.028987,-73.0289865,924.028987
59.7517,795,851.22446,-56.2244599,851.22446
59.76483,742,787.613145,-45.6131453,787.613145
59.77796,682,731.726927,-49.7269273,731.726927
59.79109,627,682.371445,-55.3714452,682.371445
59.80422,661,638.569774,22.4302259,638.569774
59.81735,580,599.518247,-19.518247,599.518247
59.83048,531,564.551857,-33.5518569,564.551857
59.84361,522,533.117127,-11.1171271,533.117127
59.85674,507,504.750777,2.24922312,504.750777
59.86987,460,479.062874,-19.0628742,479.062874
59.88301,434,455.706409,-21.7064094,455.706409
59.89614,454,434.436379,19.5636209,434.436379
59.90927,447,414.994224,32.0057756,414.994224
59.9224,393,397.174036,-4.17403575,397.174036
59.93553,368,380.798222,-12.7982222,380.798222
59.94866,380,365.712968,14.2870318,365.712968
59.96179,371,351.784515,19.2154854,351.784515
59.97492,339,338.896097,0.10390283,338.896097
59.98805,331,326.945416,4.05458395,326.945416
60.00118,351,315.842533,35.1574673,315.842533
60.01431,313,305.508115,7.49188521,305.508115
60.02744,328,295.871965,32.1280346,295.871965
60.04057,293,286.871784,6.12821569,286.871784
60.0537,283,278.452121,4.54787872,278.452121
60.06683,279,270.563488,8.43651193,270.563488
60.07996,301,263.161602,37.8383981,263.161602
60.09309,290,256.206739,33.793261,256.206739
60.10622,283,249.66318,33.3368199,249.66318
60.11935,274,243.498733,30.501267,243.498733
60.13248,275,237.684321,37.315679,237.684321
60.14561,274,232.193626,41.8063741,232.193626
60.15874,221,227.002778,-6.00277832,227.002778
60.17187,241,222.090088,18.9099122,222.090088
60.185,231,217.435807,13.5641926,217.435807
60.19813,242,213.021927,28.978073,213.021927
60.21126,209,208.831992,0.168007541,208.831992
60.22439,244,204.850946,39.1490538,204.850946
60.23752,254,201.064987,52.9350135,201.064987
60.25065,220,197.461444,22.5385565,197.461444
60.26378,228,194.028669,33.9713313,194.028669
60.27691,186,190.755938,-4.75593751,190.755938
60.29004,232,187.633362,44.3666378,187.633362
60.30317,216,184.651814,31.3481857,184.651814
60.3163,209,181.802856,27.1971445,181.802856
60.32943,218,179.078676,38.9213244,179.078676
60.34257,205,176.470089,28.5299111,176.470089
60.3557,199,173.974359,25.0256413,173.974359
60.36883,212,171.583213,40.4167869,171.583213
60.38196,186,169.290853,16.7091471,169.290853
60.39509,188,167.09188,20.9081204,167.09188
60.40822,194,164.981263,29.0187369,164.981263
60.42135,197,162.954311,34.0456888,162.954311
60.43448,157,161.006643,-4.00664318,161.006643
60.44761,167,159.134165,7.86583532,159.134165
60.46074,177,157.333046,19.6669541,157.333046
60.47387,180,155.599701,24.400299,155.599701
60.487,177,153.93077,23.0692302,153.93077
60.50013,170,152.323101,17.6768991,152.323101
60.51326,171,150.773736,20.2262639,150.773736
60.52639,161,149.279896,11.7201036,149.279896
60.53952,163,147.838969,15.1610307,147.838969
60.55265,152,146.448497,5.55150341,146.448497
60.56578,175,145.106164,29.8938362,145.106164
60.57891,143,143.80979,-0.809790238,143.80979
60.59204,160,142.55732,17.4426805,142.55732
60.60517,160,141.346811,18.6531886,141.346811
60.6183,157,140.176434,16.823566,140.176434
60.63143,155,139.044456,15.9555435,139.044456
60.64456,148,137.949242,10.0507575,137.949242
60.65769,163,136.889244,26.1107559,136.889244
60.67082,153,135.862996,17.1370038,135.862996
60.68395,130,134.869111,-4.86911088,134.869111
60.69708,141,133.906273,7.09372687,133.906273
60.71021,157,132.973236,24.026764,132.973236
60.72334,146,132.068816,13.9311837,132.068816
60.73647,135,131.191891,3.8081087,131.191891
60.7496,156,130.341394,25.6586056,130.341394
60.76273,139,129.516312,9.48368774,129.516312
60.77586,166,128.715682,37.2843185,128.715682
60.78899,166,127.938586,38.0614141,127.938586
60.80212,131,127.184154,3.81584645,127.184154
60.81526,151,126.451003,24.5489965,126.451003
60.82839,179,125.739463,53.2605373,125.739463
60.84152,155,125.048211,29.9517893,125.048211
60.85465,138,124.376529,13.6234706,124.376529
60.86778,168,123.723734,44.2762658,123.723734
60.88091,170,123.089172,46.9108283,123.089172
60.89404,189,122.472219,66.5277814,122.472219
60.90717,171,121.87228,49.1277204,121.87228
60.9203,186,121.288786,64.7112139,121.288786
60.93343,206,120.721195,85.278805,120.721195
60.94656,202,120.168987,81.8310128,120.168987
60.95969,202,119.631666,82.3683336,119.631666
60.97282,201,119.108758,81.8912423,119.108758
60.98595,227,118.599807,108.400193,118.599807
60.99908,234,117.965923,116.034077,117.965923
61.01221,200,117.483758,82.5162424,117.483758
61.02534,191,117.014301,73.9856987,117.014301
61.03847,183,116.557172,66.4428275,116.557172
61.0516,167,116.112006,50.8879944,116.112006
61.06473,183,115.67845,67.3215496,115.67845
61.07786,173,115.256171,57.7438288,115.256171
61.09099,142,114.862245,27.1377546,114.862245
61.10412,152,114.461579,37.5384208,114.461579
61.11725,164,114.071263,49.9287372,114.071263
61.13038,150,113.691012,36.3089876,113.691012
61.14351,143,113.320556,29.6794443,113.320556
61.15664,130,112.959631,17.0403685,112.959631
61.16977,149,112.607989,36.392011,112.607989
61.1829,146,112.265388,33.7346124,112.265388
61.19603,150,111.931596,38.0684036,111.931596
61.20916,123,111.606394,11.3936063,111.606394
61.22229,142,111.289567,30.7104333,111.289567
61.23542,131,110.980911,20.019089,110.980911
61.24855,113,110.680231,2.31976933,110.680231
61.26168,135,110.387337,24.6126627,110.387337
61.27481,109,110.10205,-1.10205014,110.10205
61.28795,121,109.823987,11.1760134,109.823987
61.30108,128,109.553404,18.4465962,109.553404
61.31421,109,109.289927,-0.289927165,109.289927
61.32734,124,109.033403,14.9665967,109.033403
61.34047,133,108.783685,24.216315,108.783685
61.3536,125,108.540631,16.459369,108.540631
61.36673,111,108.304106,2.69589402,108.304106
61.37986,136,108.07398,27.9260201,108.07398
61.39299,119,107.850128,11.1498716,107.850128
61.40612,120,107.632798,12.3672017,107.632798
61.41925,118,107.421143,10.5788567,107.421143
61.43238,103,107.21542,-4.21541973,107.21542
61.44551,119,107.015523,11.984477,107.015523
61.45864,128,106.821353,21.1786471,106.821353
61.47177,147,106.632814,40.3671863,106.632814
61.4849,123,106.449136,16.5508639,106.449136
61.49803,125,106.270234,18.7297659,106.270234
61.51116,120,106.098059,13.9019414,106.098059
61.52429,126,105.931173,20.0688273,105.931173
61.53742,117,105.769501,11.2304988,105.769501
61.55055,111,105.612972,5.38702771,105.612972
61.56368,112,105.461518,6.53848205,105.461518
61.57681,100,105.315074,-5.31507373,105.315074
61.58994,124,105.173579,18.8264213,105.173579
61.60307,103,105.036975,-2.03697517,105.036975
61.6162,113,104.905209,8.09479095,104.905209
61.62933,113,104.778229,8.22177063,104.778229
61.64246,107,104.655988,2.34401161,104.655988
61.65559,120,104.538442,15.4615584,104.538442
61.66872,119,104.425547,14.5744526,104.425547
61.68185,98,104.317268,-6.31726766,104.317268
61.69498,115,104.213567,10.7864332,104.213567
61.70811,98,104.114413,-6.11441263,104.114413
61.72124,107,104.019776,2.98022439,104.019776
61.73437,107,103.929629,3.07037071,103.929629
61.74751,108,103.843886,4.15611355,103.843886
61.76064,108,103.762657,4.23734298,103.762657
61.77377,105,103.685856,1.31414388,103.685856
61.7869,104,103.613469,0.386531244,103.613469
61.80003,101,103.545483,-2.54548276,103.545483
61.81316,100,103.481889,-3.48188879,103.481889
61.82629,96,103.42268,-7.42268036,103.42268
61.83942,86,103.367854,-17.3678538,103.367854
61.85255,90,103.317408,-13.3174083,103.317408
61.86568,101,103.271346,-2.27134585,103.271346
61.87881,94,103.229671,-9.22967138,103.229671
61.89194,95,103.192393,-8.19239264,103.192393
61.90507,84,103.15952,-19.1595203,103.15952
61.9182,104,103.131068,0.868931934,103.131068
61.93133,100,103.107052,-3.10705243,103.107052
61.94446,78,103.087493,-25.087493,103.087493
61.95759,105,103.072412,1.92758758,103.072412
61.97072,87,103.061836,-16.0618364,103.061836
61.98385,86,103.055794,-17.0557937,103.055794
61.99698,93,103.054317,-10.0543166,103.054317
62.01011,117,103.05744,13.9425599,103.05744
62.02324,105,103.065203,1.93479704,103.065203
62.03637,89,103.077647,-14.0776471,103.077647
62.0495,99,103.094818,-4.0948181,103.094818
62.06263,98,103.116765,-5.1167648,103.116765
62.07576,97,103.14354,-6.14353989,103.14354
62.08889,112,103.1752,8.82480031,103.1752
62.10202,120,103.211804,16.7881956,103.211804
62.11515,103,103.253418,-0.253418016,103.253418
62.12828,93,103.300109,-10.3001088,103.300109
62.14141,96,103.351949,-7.35194897,103.351949
62.15454,110,103.409015,6.59098483,103.409015
62.16767,81,103.471388,-22.4713884,103.471388
62.1808,101,103.539154,-2.53915437,103.539154
62.19393,117,103.612403,13.3875967,103.612403
62.20706,112,103.691231,8.30876942,103.691231
62.2202,113,103.775803,9.22419693,103.775803
62.23333,123,103.866098,19.1339024,103.866098
62.24646,79,103.962287,-24.9622875,103.962287
62.25959,116,104.064489,11.9355105,104.064489
62.27272,92,104.172826,-12.1728262,104.172826
62.28585,106,104.287426,1.71257367,104.287426
62.29898,105,104.408425,0.591574901,104.408425
62.31211,106,104.535964,1.46403575,104.535964
62.32524,103,104.670192,-1.67019247,104.670192
62.33837,104,104.811266,-0.811265688,104.811266
62.3515,104,104.959347,-0.959347339,104.959347
62.36463,114,105.114609,8.88539125,105.114609
62.37776,104,105.277229,-1.27722945,105.277229
62.39089,106,105.447398,0.552602413,105.447398
62.40402,97,105.62531,-8.6253103,105.62531
62.41715,105,105.811174,-0.811174129,105.811174
62.43028,85,106.005206,-21.0052055,106.005206
62.44341,108,106.207631,1.79236878,106.207631
62.45654,97,106.418689,-9.41868888,106.418689
62.46967,100,106.638627,-6.6386275,106.638627
62.4828,98,106.867708,-8.86770806,106.867708
62.49593,102,107.106204,-5.10620413,107.106204
62.50906,98,107.354402,-9.35440248,107.354402
62.52219,92,107.612604,-15.6126038,107.612604
62.53532,104,107.881123,-3.88112338,107.881123
62.54845,118,108.160292,9.83970796,108.160292
62.56158,107,108.450457,-1.45045676,108.450457
62.57471,96,108.751982,-12.7519817,108.751982
62.58784,92,109.065249,-17.0652492,109.065249
62.60097,105,109.390661,-4.39066057,109.390661
62.6141,101,109.728637,-8.72863739,109.728637
62.62723,107,110.079623,-3.0796226,110.079623
62.64036,85,110.444082,-25.4440817,110.444082
62.65349,97,110.822504,-13.8225041,110.822504
62.66662,114,111.215405,2.7845954,111.215405
62.67975,112,111.623325,0.37667529,111.623325
62.69289,117,112.047164,4.9528364,112.047164
62.70602,110,112.486876,-2.48687597,112.486876
62.71915,110,112.943411,-2.94341116,112.943411
62.73228,129,113.417436,15.5825643,113.417436
62.74541,122,113.909652,8.09034776,113.909652
62.75854,90,114.420802,-24.4208022,114.420802
62.77167,125,114.951668,10.0483319,114.951668
62.7848,132,115.503076,16.496924,115.503076
62.79793,105,116.075899,-11.075899,116.075899
62.81106,111,116.67106,-5.67105994,116.67106
62.82419,114,117.289535,-3.28953475,117.289535
62.83732,90,117.932356,-27.9323565,117.932356
62.85045,112,118.600619,-6.60061893,118.600619
62.86358,103,119.295481,-16.2954812,119.295481
62.87671,117,120.018172,-3.01817203,120.018172
62.88984,86,120.769995,-34.7699953,120.769995
62.90297,109,121.552335,-12.5523351,121.552335
62.9161,110,122.366662,-12.3666619,122.366662
62.92923,96,123.214539,-27.2145389,123.214539
62.94236,120,124.097629,-4.09762945,124.097629
62.95549,117,125.017704,-8.01770424,125.017704
62.96862,91,125.97665,-34.9766501,125.97665
62.98175,110,126.976479,-16.976479,126.976479
62.99488,116,128.019338,-12.0193382,128.019338
63.00801,99,129.107521,-30.1075213,129.107521
63.02114,115,130.24348,-15.24348,130.24348
63.03427,100,131.429838,-31.4298378,131.429838
63.0474,106,132.669404,-26.6694043,132.669404
63.06053,107,133.965191,-26.9651914,133.965191
63.07366,143,135.320431,7.67956938,135.320431
63.08679,139,136.738593,2.26140692,136.738593
63.09992,114,138.223411,-24.2234108,138.223411
63.11305,122,139.778901,-17.7789005,139.778901
63.12618,136,141.40939,-5.4093903,141.40939
63.13931,127,143.119549,-16.1195488,143.119549
63.15244,106,144.914418,-38.9144181,144.914418
63.16558,130,146.800924,-16.8009239,146.800924
63.17871,129,148.782095,-19.7820951,148.782095
63.19184,130,150.865733,-20.8657329,150.865733
63.20497,111,153.058781,-42.0587811,153.058781
63.2181,109,155.368787,-46.3687872,155.368787
63.23123,132,157.803966,-25.8039657,157.803966
63.24436,131,160.37327,-29.3732704,160.37327
63.25749,127,163.086476,-36.0864756,163.086476
63.27062,138,165.954268,-27.954268,165.954268
63.28375,128,168.988351,-40.9883508,168.988351
63.29688,131,172.201562,-41.2015616,172.201562
63.31001,138,175.608007,-37.6080073,175.608007
63.32314,117,179.223217,-62.2232173,179.223217
63.33627,132,183.064319,-51.0643188,183.064319
63.3494,172,187.150238,-15.1502384,187.150238
63.36253,142,191.501933,-49.5019329,191.501933
63.37566,152,196.142656,-44.1426562,196.142656
63.38879,168,201.098267,-33.0982673,201.098267
63.40192,193,206.397588,-13.3975877,206.397588
63.41505,185,212.072817,-27.0728167,212.072817
63.42818,173,218.160017,-45.1600166,218.160017
63.44131,183,224.699679,-41.6996794,224.699679
63.45444,177,231.737394,-54.7373937,231.737394
63.46757,179,239.32463,-60.3246298,239.32463
63.4807,207,247.519669,-40.5196686,247.519669
63.49383,211,256.388705,-45.3887048,256.388705
63.50696,198,266.007162,-68.007162,266.007162
63.52009,239,276.461266,-37.4612661,276.461266
63.53322,224,287.849937,-63.8499371,287.849937
63.54635,253,300.287073,-47.287073,300.287073
63.55948,249,313.904318,-64.9043182,313.904318
63.57261,253,328.854437,-75.8544369,328.854437
63.58574,279,345.31544,-66.3154405,345.31544
63.59887,283,363.495664,-80.495664,363.495664
63.612,349,383.640038,-34.6400379,383.640038
63.62514,341,406.05595,-65.0559504,406.05595
63.63827,380,431.052797,-51.0527973,431.052797
63.6514,398,459.056539,-61.0565392,459.056539
63.66453,421,490.558511,-69.5585113,490.558511
63.67766,429,526.150999,-97.1509994,526.150999
63.69079,470,566.551747,-96.5517469,566.551747
63.70392,487,612.635038,-125.635038,612.635038
63.71705,534,665.471094,-131.471094,665.471094
63.73018,568,726.37581,-158.37581,726.37581
63.74331,668,796.972975,-128.972975,796.972975
63.75644,696,879.270709,-183.270709,879.270709
63.76957,786,975.752278,-189.752278,975.752278
63.7827,925,1089.47716,-164.477163,1089.47716
63.79583,1112,1224.17852,-112.178516,1224.17852
63.80896,1229,1384.32249,-155.322486,1384.32249
63.82209,1458,1575.05386,-117.053861,1575.05386
63.83522,1733,1801.87674,-68.8767448,1801.87674
63.84835,1959,2069.7938,-110.793804,2069.7938
63.86148,2436,2381.46282,54.5371796,2381.46282
63.87461,2773,2733.8358,39.1641983,2733.8358
63.88774,3154,3113.09159,40.9084139,3113.09159
63.90087,3569,3489.17906,79.8209424,3489.17906
63.914,3858,3814.36835,43.6316487,3814.36835
63.92713,4215,4032.58676,182.413243,4032.58676
63.94026,4183,4101.53574,81.4642613,4101.53574
63.95339,4138,4015.56112,122.438881,4015.56112
63.96652,4008,3809.81049,198.189509,3809.81049
63.97965,3809,3541.70151,267.298488,3541.70151
63.99278,3539,3266.54861,272.451391,3266.54861
64.00591,3278,3023.67593,254.324065,3023.67593
64.01904,3019,2834.83565,184.164351,2834.83565
64.03217,2834,2708.39363,125.60637,2708.39363
64.0453,2607,2643.52437,-36.5243713,2643.52437
64.05843,2511,2632.00391,-121.003908,2632.00391
64.07156,2436,2657.63112,-221.631117,2657.63112
64.08469,2496,2695.10964,-199.109636,2695.10964
64.09783,2520,2711.91484,-191.914845,2711.91484
64.11096,2393,2676.47075,-283.470745,2676.47075
64.12409,2388,2570.99174,-182.991737,2570.99174
64.13722,2268,2399.57468,-131.574682,2399.57468
64.15035,2060,2184.24649,-124.246491,2184.24649
64.16348,1852,1952.56278,-100.562785,1952.56278
64.17661,1703,1726.91689,-23.9168906,1726.91689
64.18974,1438,1520.65159,-82.6515897,1520.65159
64.20287,1305,1339.25812,-34.2581176,1339.25812
64.216,1175,1183.2174,-8.2174005,1183.2174
64.22913,970,1050.47121,-80.4712129,1050.47121
64.24226,852,938.006995,-86.0069947,938.006995
64.25539,727,842.702781,-115.702781,842.702781
64.26852,672,761.706988,-89.7069882,761.706988
64.28165,599,692.567223,-93.5672226,692.567223
64.29478,543,633.239007,-90.239007,633.239007
64.30791,475,582.044884,-107.044884,582.044884
64.32104,453,537.618559,-84.6185588,537.618559
64.33417,436,498.849576,-62.8495764,498.849576
64.3473,384,464.834525,-80.8345245,464.834525
64.36043,378,434.836272,-56.8362719,434.836272
64.37356,351,408.250887,-57.2508874,408.250887
64.38669,350,384.58119,-34.5811902,384.58119
64.39982,337,363.41576,-26.4157597,363.41576
64.41295,304,344.412323,-40.4123227,344.412323
64.42608,290,327.284603,-37.2846034,327.284603
64.43921,306,311.791892,-5.79189201,311.791892
64.45234,283,297.730745,-14.7307454,297.730745
64.46547,265,284.928355,-19.9283548,284.928355
64.4786,235,273.237224,-38.237224,273.237224
64.49173,280,262.530878,17.4691218,262.530878
64.50486,236,252.700386,-16.700386,252.700386
64.51799,211,243.651529,-32.6515285,243.651529
64.53112,233,235.302482,-2.30248196,235.302482
64.54425,210,227.581913,-17.5819127,227.581913
64.55738,214,220.427403,-6.42740307,220.427403
64.57052,212,213.779281,-1.77928125,213.779281
64.58365,196,207.599324,-11.5993237,207.599324
64.59678,184,201.839624,-17.8396236,201.839624
64.60991,199,196.46235,2.53765039,196.46235
64.62304,160,191.433865,-31.4338654,191.433865
64.63617,186,186.724181,-0.724181372,186.724181
64.6493,164,182.306488,-18.3064883,182.306488
64.66243,176,178.156759,-2.15675918,178.156759
64.67556,169,174.253408,-5.25340805,174.253408
64.68869,193,170.576997,22.4230031,170.576997
64.70182,164,167.109983,-3.1099829,167.109983
64.71495,149,163.8365,-14.8364996,163.8365
64.72808,169,160.742167,8.25783259,160.742167
64.74121,166,157.813929,8.18607149,157.813929
64.75434,164,155.039903,8.96009713,155.039903
64.76747,154,152.409262,1.59073769,152.409262
64.7806,147,149.91212,-2.9121201,149.91212
64.79373,140,147.539434,-7.53943383,147.539434
64.80686,142,145.28292,-3.28291988,145.28292
64.81999,138,143.134978,-5.13497783,143.134978
64.83312,119,141.088624,-22.0886235,141.088624
64.84625,139,139.13743,-0.137429891,139.13743
64.85938,121,137.275474,-16.2754739,137.275474
64.87251,137,135.49729,1.50271016,135.49729
64.88564,120,133.797827,-13.7978272,133.797827
64.89877,117,132.172413,-15.1724134,132.172413
64.9119,122,130.61672,-8.61671981,130.61672
64.92503,112,129.126732,-17.126732,129.126732
64.93816,117,127.698722,-10.6987225,127.698722
64.95129,119,126.329226,-7.32922627,126.329226
64.96442,127,125.015019,1.98498105,125.015019
64.97755,116,123.753097,-7.75309681,123.753097
64.99068,106,122.540659,-16.5406589,122.540659
65.00381,115,121.375091,-6.37509051,121.375091
65.01694,128,120.253949,7.7460511,120.253949
65.03008,112,119.174144,-7.1741442,119.174144
65.04321,110,118.135178,-8.1351778,118.135178
65.05634,102,117.13421,-15.1342098,117.13421
65.06947,94,116.169361,-22.1693613,116.169361
